dimension,k,seed,significance_level,number_of_ot_points,number_of_monte_carlo_samples,hdr_log_volume,ot_log_volume,log_volume_ratio,log_volume_mc_standard_error,log_inclusion_fraction,log_bounding_box_volume,number_inside,number_of_source_region_points,mean_squared_transport_cost,ot_backend,regularization,solver_converged,sinkhorn_compute_backend
32,1.0,1,0.1,100,10000,47.66775554750603,51.44737378604339,-3.77961823853736,0.0030243139005188308,-0.0875205975294957,51.53489438357289,9162,88,28.19838979811092,lazy_exact,,True,
32,1.0,2,0.1,100,10000,47.66775554750603,50.31809498208049,-2.6503394345744553,0.0026344703790634584,-0.06710180354073714,50.385196785621226,9351,88,28.508130421721525,lazy_exact,,True,
32,1.0,3,0.1,100,10000,47.66775554750603,50.76231005106582,-3.0945545035597846,0.0030400430064917903,-0.08839415076259627,50.850704201828414,9154,91,29.4690402085229,lazy_exact,,True,
32,1.0,4,0.1,100,10000,47.66775554750603,51.377489323680024,-3.709733776173991,0.003069391153427826,-0.09003412270398137,51.46752344638401,9139,90,28.72879712096572,lazy_exact,,True,
32,1.0,5,0.1,100,10000,47.66775554750603,52.16405798037511,-4.496302432869079,0.0026170636850190838,-0.06624664581892681,52.23030462619404,9359,92,30.059075861607013,lazy_exact,,True,
32,1.0,6,0.1,100,10000,47.66775554750603,50.93311171759274,-3.2653561700867044,0.0023062065672682067,-0.05181974872979822,50.984931466322536,9495,94,28.681744284210865,lazy_exact,,True,
32,1.0,7,0.1,100,10000,47.66775554750603,50.38064415518941,-2.712888607683375,0.0026668808825698652,-0.06870719800979153,50.4493513531992,9336,91,29.12376680137394,lazy_exact,,True,
32,1.0,8,0.1,100,10000,47.66775554750603,50.19340822749033,-2.5256526799842973,0.0028761048680081176,-0.07947620150179802,50.27288442899213,9236,91,28.950085077936535,lazy_exact,,True,
32,1.0,9,0.1,100,10000,47.66775554750603,50.34633826562614,-2.6785827181201043,0.004756485778273799,-0.2039538569210695,50.550292122547205,8155,85,28.485193331885455,lazy_exact,,True,
64,1.0,0,0.1,100,10000,94.83882393355213,102.30820483903297,-7.469380905480833,0.0043367241039092615,-0.17233162276460767,102.48053646179757,8417,84,61.80722146057042,lazy_exact,,True,
64,1.0,1,0.1,100,10000,94.83882393355213,102.65420004581965,-7.815376112267515,0.0021908519621983333,-0.04688198590013215,102.70108203171978,9542,90,60.77343616012481,lazy_exact,,True,
64,1.0,2,0.1,100,10000,94.83882393355213,100.63310019561703,-5.794276262064898,0.005067100338843807,-0.2285330485986492,100.86163324421568,7957,82,59.982698890308725,lazy_exact,,True,
64,1.0,3,0.1,100,10000,94.83882393355213,103.6274925720758,-8.78866863852366,0.0015781380253116356,-0.024600116868233712,103.65209268894402,9757,95,62.128284248401734,lazy_exact,,True,
64,1.0,4,0.1,100,10000,94.83882393355213,101.0608309019674,-6.222006968415272,0.0033794397188543655,-0.10814215861970311,101.1689730605871,8975,90,61.09451887749356,lazy_exact,,True,
64,1.0,5,0.1,100,10000,94.83882393355213,101.2210755088229,-6.382251575270772,0.0038911499307447447,-0.14098769330097838,101.36206320212389,8685,81,61.010102993181775,lazy_exact,,True,
64,1.0,6,0.1,100,10000,94.83882393355213,102.02618533256653,-7.187361399014392,0.002880178802237256,-0.07969276890924881,102.10587810147578,9234,93,60.79840058105284,lazy_exact,,True,
64,1.0,7,0.1,100,10000,94.83882393355213,100.3309370475087,-5.492113113956563,0.0037554159885316587,-0.1319326712608273,100.46286971876953,8764,90,59.30568625450438,lazy_exact,,True,
64,1.0,8,0.1,100,10000,94.83882393355213,101.08822469471741,-6.249400761165276,0.0025885924604238187,-0.06485857234849668,101.15308326706591,9372,90,60.70944873372691,lazy_exact,,True,
64,1.0,9,0.1,100,10000,94.83882393355213,101.94122831293596,-7.102404379383827,0.0032474755923255815,-0.1002624219383943,102.04149073487436,9046,92,60.03898967703694,lazy_exact,,True,
