dimension,k,seed,significance_level,number_of_ot_points,number_of_monte_carlo_samples,hdr_log_volume,ot_log_volume,log_volume_ratio,log_volume_mc_standard_error,log_inclusion_fraction,log_bounding_box_volume,number_inside,number_of_source_region_points,mean_squared_transport_cost,ot_backend,regularization,solver_converged,sinkhorn_compute_backend
4,4.0,4,0.1,5000,10000,5.699281390810998,7.222680682331988,-1.52339929152099,0.009874783891459191,-0.6806259000062749,7.903306582338263,5063,4471,2.2648868405205564,lazy_exact,,True,
4,4.0,5,0.1,5000,10000,5.699281390810998,7.0789937407475385,-1.3797123499365407,0.009573103371636991,-0.6504709062795104,7.729464647027049,5218,4494,2.335044131724153,lazy_exact,,True,
4,4.0,6,0.1,5000,10000,5.699281390810998,7.135607162872557,-1.4363257720615588,0.008648388076735292,-0.558441477707655,7.6940486405802115,5721,4522,2.3186744940063626,lazy_exact,,True,
4,4.0,7,0.1,5000,10000,5.699281390810998,6.8434332118134105,-1.1441518210024126,0.009283591328658851,-0.6215709820707236,7.465004193884134,5371,4499,2.225283950700192,lazy_exact,,True,
4,4.0,8,0.1,5000,10000,5.699281390810998,6.9211275768129115,-1.2218461860019136,0.010070246724067146,-0.7001717954969102,7.621299372309822,4965,4485,2.2883215004599737,lazy_exact,,True,
4,4.0,9,0.1,5000,10000,5.699281390810998,7.006681068765321,-1.307399677954323,0.00958653985053478,-0.6518133170669689,7.65849438583229,5211,4501,2.310103187598048,lazy_exact,,True,
4,8.0,0,0.1,5000,10000,5.699281390810998,7.134071485466691,-1.4347900946556935,0.008490431108581475,-0.5428324199010781,7.6769039053677695,5811,4516,3.6728059180197556,lazy_exact,,True,
4,8.0,1,0.1,5000,10000,5.699281390810998,7.040310192470225,-1.3410288016592276,0.008632500785289737,-0.5568695622673978,7.597179754737623,5730,4490,3.6194672122869496,lazy_exact,,True,
4,8.0,2,0.1,5000,10000,5.699281390810998,7.1653664173569025,-1.4660850265459047,0.009194340228153346,-0.6126737964100695,7.778040213766972,5419,4512,3.6579713365010607,lazy_exact,,True,
4,8.0,3,0.1,5000,10000,5.699281390810998,7.125868073065258,-1.4265866822542606,0.009496651128424268,-0.6428343666863565,7.768702439751615,5258,4493,3.8079103846442885,lazy_exact,,True,
4,8.0,4,0.1,5000,10000,5.699281390810998,7.207556015908202,-1.5082746250972043,0.010026033888051813,-0.6957505664300605,7.903306582338263,4987,4471,3.5789195857492935,lazy_exact,,True,
4,8.0,5,0.1,5000,10000,5.699281390810998,7.046797530549832,-1.3475161397388344,0.009673332636949462,-0.6604863983203977,7.70728392887023,5166,4494,3.7269886499045906,lazy_exact,,True,
4,8.0,6,0.1,5000,10000,5.699281390810998,7.163295269522365,-1.4640138787113672,0.00847126206672251,-0.5409412476706148,7.70423651719298,5822,4522,3.6859177447951104,lazy_exact,,True,
4,8.0,7,0.1,5000,10000,5.699281390810998,6.84510747506378,-1.145826084252782,0.009266801279187732,-0.6198967188203532,7.465004193884133,5380,4499,3.5379710399403947,lazy_exact,,True,
4,8.0,8,0.1,5000,10000,5.699281390810998,6.945402545156401,-1.2461211543454036,0.009827487797722754,-0.6758968271534194,7.621299372309821,5087,4485,3.6432612819872987,lazy_exact,,True,
4,8.0,9,0.1,5000,10000,5.699281390810998,6.944685661608156,-1.2454042707971578,0.008970665462369829,-0.5904101031088338,7.535095764716989,5541,4501,3.6794077937716585,lazy_exact,,True,
4,16.0,0,0.1,5000,10000,5.699281390810998,7.196078257168835,-1.4967968663578368,0.009052652067843241,-0.5985645380739975,7.794642795242832,5496,4516,6.2797715457349925,lazy_exact,,True,
