dimension,k,seed,significance_level,number_of_ot_points,number_of_monte_carlo_samples,hdr_log_volume,ot_log_volume,log_volume_ratio,log_volume_mc_standard_error,log_inclusion_fraction,log_bounding_box_volume,number_inside,number_of_source_region_points,mean_squared_transport_cost
8,16.0,1,0.1,10000,10000,21.47445578898849,25.76788581032203,-4.293430021333542,0.004540122529173185,-0.18741450385996572,25.955300314181997,8291,8973,2991513856.7958813
8,16.0,2,0.1,10000,10000,21.47445578898849,25.540789054099097,-4.066333265110607,0.004805421195952249,-0.2077624492759078,25.748551503375005,8124,9078,3090983460.5893736
8,16.0,3,0.1,10000,10000,21.47445578898849,25.976524454750795,-4.502068665762305,0.004573727613285694,-0.18995058395844744,26.166475038709244,8270,9013,3027714906.766931
8,16.0,4,0.1,10000,10000,21.47445578898849,25.994231459986395,-4.519775670997905,0.0036436163615704083,-0.12465660459955608,26.118888064585953,8828,8983,3073423572.254015
8,16.0,5,0.1,10000,10000,21.47445578898849,25.816793655785474,-4.342337866796985,0.004051473236982858,-0.15198635699788277,25.968780012783355,8590,8992,3040207821.8303146
8,16.0,6,0.1,10000,10000,21.47445578898849,25.971005335824408,-4.496549546835919,0.004190951254723516,-0.1618132961626042,26.13281863198701,8506,8988,2990958034.2833123
8,16.0,7,0.1,10000,10000,21.47445578898849,25.868193499761936,-4.393737710773447,0.004212365664416741,-0.16334279819617414,26.031536297958112,8493,9059,2991130365.6254244
8,16.0,8,0.1,10000,10000,21.47445578898849,25.790189346786175,-4.315733557797685,0.003980955590592851,-0.14710886503821285,25.937298211824388,8632,8979,3028949780.095216
8,16.0,9,0.1,10000,10000,21.47445578898849,25.58614999570544,-4.111694206716951,0.005224102062797535,-0.24130752194188254,25.827457517647325,7856,8993,3025725458.9870267
16,2.0,0,0.1,10000,10000,29.022070382915544,37.55231158060503,-8.530241197689485,0.002998637292684632,-0.08610269905341283,37.63841427965844,9175,9061,62563.29307013502
16,2.0,1,0.1,10000,10000,29.022070382915544,37.6313896124493,-8.609319229533753,0.0037536823525241027,-0.13181857462084956,37.76320818707015,8765,8953,63229.52140834731
